,location,event,timestamp
4838,Road 2,dog,2022-02-18 05:56:30
4839,Road 1,dog,2022-02-18 16:53:08
4840,Road 3,car,2022-02-18 06:22:14
4841,Road 3,car,2022-02-18 00:49:42
4842,Road 3,cow,2022-02-18 20:05:08
4843,Road 2,car,2022-02-18 20:57:00
4844,Road 3,cow,2022-02-18 19:53:08
4845,Road 3,person,2022-02-18 02:36:03
4846,Road 3,car,2022-02-18 12:53:46
4847,Road 3,car,2022-02-18 22:24:11
4848,Road 3,car,2022-02-18 15:04:15
4849,Road 2,cow,2022-02-18 08:12:12
4850,Road 2,cow,2022-02-18 19:58:27
4851,Road 3,car,2022-02-18 11:05:07
4852,Road 3,car,2022-02-18 22:33:50
4853,Road 1,cow,2022-02-18 20:08:55
4854,Road 2,car,2022-02-18 06:44:28
4855,Road 1,person,2022-02-18 13:42:36
4856,Road 3,cow,2022-02-18 18:05:35
4857,Road 2,car,2022-02-18 20:17:26
4858,Road 1,person,2022-02-18 22:25:48
4859,Road 3,person,2022-02-18 21:39:51
4860,Road 2,person,2022-02-18 01:10:53
4861,Road 3,dog,2022-02-18 16:25:10
4862,Road 2,car,2022-02-18 10:53:29
4863,Road 3,cow,2022-02-18 02:47:51
4864,Road 3,dog,2022-02-18 09:40:58
4865,Road 3,cow,2022-02-18 12:46:35
4866,Road 3,car,2022-02-18 10:35:45
4867,Road 3,car,2022-02-18 11:18:22
4868,Road 3,dog,2022-02-18 09:27:28
4869,Road 3,car,2022-02-18 02:30:47
4870,Road 2,car,2022-02-18 09:34:54
4871,Road 3,person,2022-02-18 04:18:09
4872,Road 3,car,2022-02-18 12:23:23
4873,Road 1,person,2022-02-18 14:36:11
4874,Road 2,dog,2022-02-18 12:51:33
4875,Road 2,car,2022-02-18 18:19:52
4876,Road 2,person,2022-02-18 15:20:21
4877,Road 3,cow,2022-02-18 20:12:36
4878,Road 1,car,2022-02-18 13:15:00
4879,Road 3,car,2022-02-18 12:07:32
4880,Road 1,car,2022-02-18 18:28:08
4881,Road 2,car,2022-02-18 14:34:16
4882,Road 3,person,2022-02-18 06:07:38
4883,Road 3,person,2022-02-18 14:32:38
4884,Road 1,car,2022-02-18 07:37:15
4885,Road 3,car,2022-02-18 20:58:04
4886,Road 2,dog,2022-02-18 12:09:23
4887,Road 3,cow,2022-02-18 15:21:23
4888,Road 2,cow,2022-02-18 19:24:57
4889,Road 3,car,2022-02-18 17:15:58
4890,Road 3,person,2022-02-18 17:48:07
4891,Road 3,person,2022-02-18 11:21:26
4892,Road 3,car,2022-02-18 23:06:57
4893,Road 2,person,2022-02-18 20:56:14
4894,Road 3,person,2022-02-18 17:51:34
4895,Road 2,person,2022-02-18 19:01:43
4896,Road 1,person,2022-02-18 07:33:11
4897,Road 3,cow,2022-02-18 10:07:20
4898,Road 2,cow,2022-02-18 15:17:28
4899,Road 3,car,2022-02-18 16:16:02
4900,Road 2,car,2022-02-19 16:05:04
4901,Road 1,cow,2022-02-19 12:04:30
4902,Road 3,person,2022-02-19 14:36:40
4903,Road 3,dog,2022-02-19 19:51:59
4904,Road 2,car,2022-02-19 09:29:16
4905,Road 2,person,2022-02-19 14:15:25
4906,Road 3,car,2022-02-19 18:25:27
4907,Road 3,person,2022-02-19 04:51:10
4908,Road 3,car,2022-02-19 09:16:28
4909,Road 2,cow,2022-02-19 03:24:03
4910,Road 1,car,2022-02-19 04:42:50
4911,Road 2,cow,2022-02-19 15:13:38
4912,Road 3,car,2022-02-19 12:54:45
4913,Road 2,car,2022-02-19 06:01:49
4914,Road 2,car,2022-02-19 02:01:57
4915,Road 2,dog,2022-02-19 10:59:23
4916,Road 1,cow,2022-02-19 02:30:45
4917,Road 3,dog,2022-02-19 17:31:50
4918,Road 3,person,2022-02-19 22:17:15
4919,Road 2,cow,2022-02-19 03:50:07
4920,Road 2,dog,2022-02-19 02:17:08
4921,Road 3,car,2022-02-19 10:04:43
4922,Road 1,car,2022-02-19 10:25:31
4923,Road 3,car,2022-02-19 01:30:24
4924,Road 2,person,2022-02-19 03:15:51
4925,Road 3,car,2022-02-19 01:14:39
4926,Road 3,car,2022-02-19 01:07:18
4927,Road 1,car,2022-02-19 23:29:09
4928,Road 3,cow,2022-02-19 12:22:12
4929,Road 3,cow,2022-02-19 17:53:53
4930,Road 3,cow,2022-02-19 23:10:01
4931,Road 3,car,2022-02-19 13:17:58
4932,Road 2,person,2022-02-19 15:36:59
4933,Road 3,car,2022-02-19 03:37:17
4934,Road 1,car,2022-02-19 06:09:07
4935,Road 3,car,2022-02-19 13:04:01
4936,Road 2,cow,2022-02-19 17:18:42
4937,Road 2,person,2022-02-19 02:17:28
4938,Road 2,dog,2022-02-19 22:45:36
4939,Road 2,cow,2022-02-19 16:20:54
4940,Road 3,car,2022-02-19 21:23:40
4941,Road 2,car,2022-02-19 12:45:17
4942,Road 3,car,2022-02-19 14:57:59
4943,Road 3,car,2022-02-19 23:54:46
4944,Road 2,dog,2022-02-19 10:34:28
4945,Road 2,person,2022-02-19 03:19:37
4946,Road 1,car,2022-02-19 16:23:57
4947,Road 2,person,2022-02-19 15:57:29
4948,Road 2,person,2022-02-19 15:40:39
4949,Road 3,cow,2022-02-19 23:38:38
4950,Road 3,person,2022-02-19 21:19:32
4951,Road 3,person,2022-02-19 07:55:10
4952,Road 3,person,2022-02-19 06:22:30
4953,Road 3,cow,2022-02-19 07:42:52
4954,Road 1,dog,2022-02-19 05:33:00
4955,Road 3,person,2022-02-19 02:53:39
4956,Road 1,person,2022-02-19 17:16:45
4957,Road 1,car,2022-02-19 10:08:07
4958,Road 3,cow,2022-02-19 00:54:29
4959,Road 3,cow,2022-02-19 13:07:20
4960,Road 2,cow,2022-02-19 13:26:13
4961,Road 3,car,2022-02-19 18:08:56
4962,Road 3,dog,2022-02-19 16:28:26
4963,Road 3,dog,2022-02-19 13:22:37
4964,Road 2,cow,2022-02-19 01:02:36
4965,Road 2,person,2022-02-19 16:12:41
4966,Road 3,person,2022-02-19 17:10:54
4967,Road 3,car,2022-02-19 15:34:31
4968,Road 3,car,2022-02-19 22:00:47
4969,Road 2,car,2022-02-19 09:17:07
4970,Road 3,car,2022-02-19 22:31:12
4971,Road 3,person,2022-02-19 12:02:54
4972,Road 3,cow,2022-02-19 15:54:08
4973,Road 1,dog,2022-02-19 21:37:53
4974,Road 1,car,2022-02-19 09:45:12
4975,Road 1,dog,2022-02-19 12:05:33
4976,Road 3,person,2022-02-19 21:39:09
4977,Road 2,car,2022-02-19 06:26:28
4978,Road 3,person,2022-02-19 22:33:39
4979,Road 3,car,2022-02-19 16:46:14
4980,Road 3,cow,2022-02-19 00:29:48
4981,Road 3,person,2022-02-19 13:53:16
4982,Road 3,cow,2022-02-19 07:43:00
4983,Road 3,car,2022-02-19 07:56:58
4984,Road 1,car,2022-02-19 22:07:30
4985,Road 2,car,2022-02-19 14:52:32
4986,Road 3,dog,2022-02-19 21:58:12
4987,Road 2,car,2022-02-19 12:15:12
4988,Road 3,car,2022-02-19 05:22:17
4989,Road 2,car,2022-02-19 20:45:59
4990,Road 1,car,2022-02-19 08:45:01
4991,Road 3,dog,2022-02-19 21:14:52
4992,Road 2,cow,2022-02-19 01:35:13
4993,Road 3,person,2022-02-19 06:14:05
4994,Road 1,car,2022-02-19 17:23:03
4995,Road 2,car,2022-02-19 16:25:30
4996,Road 1,person,2022-02-19 18:48:24
4997,Road 1,car,2022-02-19 10:05:22
4998,Road 3,person,2022-02-19 06:16:10
4999,Road 3,person,2022-02-19 11:37:45
5000,Road 3,cow,2022-02-20 21:59:12
5001,Road 2,car,2022-02-20 18:00:17
5002,Road 3,dog,2022-02-20 16:05:35
5003,Road 1,dog,2022-02-20 12:59:24
5004,Road 1,car,2022-02-20 03:59:44
5005,Road 3,car,2022-02-20 10:28:56
5006,Road 3,person,2022-02-20 20:03:06
5007,Road 3,car,2022-02-20 12:14:23
5008,Road 2,cow,2022-02-20 03:08:30
5009,Road 2,cow,2022-02-20 15:35:10
5010,Road 3,car,2022-02-20 09:50:11
5011,Road 3,car,2022-02-20 00:23:56
5012,Road 3,car,2022-02-20 02:35:46
5013,Road 3,person,2022-02-20 22:37:26
5014,Road 2,cow,2022-02-20 05:22:43
5015,Road 2,car,2022-02-20 07:10:34
5016,Road 2,dog,2022-02-20 21:30:27
5017,Road 1,dog,2022-02-20 21:21:24
5018,Road 3,person,2022-02-20 00:46:41
5019,Road 2,cow,2022-02-20 02:54:32
5020,Road 2,person,2022-02-20 06:09:53
5021,Road 3,car,2022-02-20 13:02:32
5022,Road 3,person,2022-02-20 13:51:15
5023,Road 2,car,2022-02-20 04:02:43
5024,Road 2,car,2022-02-20 16:32:10
5025,Road 3,person,2022-02-20 02:50:29
5026,Road 2,cow,2022-02-20 17:05:56
5027,Road 2,dog,2022-02-20 01:25:22
5028,Road 3,car,2022-02-20 21:59:43
5029,Road 2,cow,2022-02-20 13:10:10
5030,Road 2,dog,2022-02-20 04:04:04
5031,Road 2,car,2022-02-20 17:50:41
5032,Road 3,car,2022-02-20 04:14:44
5033,Road 3,person,2022-02-20 12:03:19
5034,Road 3,dog,2022-02-20 01:32:49
5035,Road 3,car,2022-02-20 23:26:52
5036,Road 2,car,2022-02-20 23:39:40
5037,Road 2,car,2022-02-20 12:55:31
5038,Road 2,person,2022-02-20 06:17:49
5039,Road 3,dog,2022-02-20 22:52:51
5040,Road 2,car,2022-02-20 21:33:55
5041,Road 3,car,2022-02-20 04:50:48
5042,Road 3,car,2022-02-20 23:57:05
5043,Road 1,car,2022-02-20 11:34:51
5044,Road 1,person,2022-02-20 04:56:35
5045,Road 3,cow,2022-02-20 06:15:16
5046,Road 1,car,2022-02-20 05:19:40
5047,Road 2,person,2022-02-20 03:13:11
5048,Road 2,person,2022-02-20 18:28:50
5049,Road 2,car,2022-02-20 08:57:35
5050,Road 2,cow,2022-02-20 01:29:50
5051,Road 2,dog,2022-02-20 19:16:25
5052,Road 1,person,2022-02-20 18:38:10
5053,Road 2,person,2022-02-20 03:49:07
5054,Road 2,person,2022-02-20 00:49:32
5055,Road 2,person,2022-02-20 22:15:47
5056,Road 2,person,2022-02-20 21:42:48
5057,Road 1,car,2022-02-20 10:09:22
5058,Road 1,car,2022-02-20 22:13:58
5059,Road 3,person,2022-02-20 12:41:05
5060,Road 3,car,2022-02-20 03:23:02
5061,Road 3,car,2022-02-20 16:51:08
5062,Road 3,cow,2022-02-20 23:51:08
5063,Road 3,car,2022-02-20 05:00:50
5064,Road 3,car,2022-02-20 05:04:02
5065,Road 1,person,2022-02-20 13:48:01
5066,Road 3,person,2022-02-20 06:27:20
5067,Road 3,car,2022-02-20 09:24:46
5068,Road 3,car,2022-02-20 05:47:38
5069,Road 2,car,2022-02-20 10:35:02
5070,Road 3,car,2022-02-20 18:10:42
5071,Road 3,cow,2022-02-20 02:53:46
5072,Road 1,person,2022-02-20 22:57:01
5073,Road 3,car,2022-02-20 05:32:57
5074,Road 3,person,2022-02-20 06:58:41
5075,Road 2,car,2022-02-20 00:46:54
5076,Road 3,cow,2022-02-20 17:09:24
5077,Road 2,car,2022-02-20 10:44:05
5078,Road 3,car,2022-02-20 19:55:10
5079,Road 1,person,2022-02-20 10:49:11
5080,Road 2,cow,2022-02-20 04:52:12
5081,Road 2,cow,2022-02-20 19:43:19
5082,Road 1,car,2022-02-20 00:33:09
5083,Road 3,car,2022-02-20 17:54:59
5084,Road 3,car,2022-02-20 21:24:34
5085,Road 3,car,2022-02-20 18:47:58
5086,Road 1,person,2022-02-20 09:23:54
5087,Road 3,person,2022-02-20 23:17:22
5088,Road 2,cow,2022-02-20 12:31:27
5089,Road 2,car,2022-02-20 12:31:19
5090,Road 2,dog,2022-02-20 07:41:47
5091,Road 1,person,2022-02-20 21:07:34
5092,Road 2,dog,2022-02-20 00:31:41
5093,Road 3,car,2022-02-20 15:18:17
5094,Road 3,person,2022-02-20 09:20:41
5095,Road 2,car,2022-02-20 15:11:11
5096,Road 2,cow,2022-02-20 05:40:30
5097,Road 2,person,2022-02-20 21:07:01
5098,Road 1,car,2022-02-20 16:42:09
5099,Road 3,car,2022-02-20 07:52:42
5100,Road 2,person,2022-02-21 14:54:29
5101,Road 3,person,2022-02-21 06:56:09
5102,Road 2,car,2022-02-21 17:31:12
5103,Road 1,cow,2022-02-21 21:09:28
5104,Road 1,car,2022-02-21 20:29:12
5105,Road 3,car,2022-02-21 09:09:28
5106,Road 3,person,2022-02-21 16:31:44
5107,Road 3,person,2022-02-21 09:37:52
5108,Road 2,cow,2022-02-21 23:44:51
5109,Road 3,car,2022-02-21 07:26:41
5110,Road 2,cow,2022-02-21 05:36:12
5111,Road 2,car,2022-02-21 06:40:09
5112,Road 1,car,2022-02-21 09:18:00
5113,Road 3,person,2022-02-21 04:07:18
5114,Road 2,dog,2022-02-21 09:03:02
5115,Road 1,dog,2022-02-21 02:09:32
5116,Road 3,dog,2022-02-21 14:50:37
5117,Road 3,car,2022-02-21 13:17:21
5118,Road 3,car,2022-02-21 07:33:28
5119,Road 2,person,2022-02-21 05:26:18
5120,Road 1,person,2022-02-21 12:17:01
5121,Road 2,car,2022-02-21 01:54:32
5122,Road 2,car,2022-02-21 09:22:15
5123,Road 3,cow,2022-02-21 04:59:03
5124,Road 2,car,2022-02-21 03:29:45
5125,Road 3,cow,2022-02-21 11:41:33
5126,Road 1,cow,2022-02-21 23:06:13
5127,Road 3,person,2022-02-21 02:10:17
5128,Road 3,cow,2022-02-21 04:49:25
5129,Road 1,person,2022-02-21 15:12:40
5130,Road 1,car,2022-02-21 17:37:28
5131,Road 2,dog,2022-02-21 06:31:28
5132,Road 2,person,2022-02-21 18:07:52
5133,Road 3,cow,2022-02-21 12:56:46
5134,Road 1,car,2022-02-21 11:39:20
5135,Road 3,dog,2022-02-21 21:06:07
5136,Road 3,person,2022-02-21 16:43:59
5137,Road 1,car,2022-02-21 03:59:44
5138,Road 2,cow,2022-02-21 03:48:03
5139,Road 2,person,2022-02-21 01:27:10
5140,Road 3,car,2022-02-21 09:27:54
5141,Road 3,car,2022-02-21 14:52:28
5142,Road 3,car,2022-02-21 11:43:03
5143,Road 2,cow,2022-02-21 15:31:24
5144,Road 1,person,2022-02-21 00:55:57
5145,Road 2,car,2022-02-21 04:28:12
5146,Road 1,cow,2022-02-21 10:25:49
5147,Road 3,person,2022-02-21 07:50:30
5148,Road 2,cow,2022-02-21 02:43:13
5149,Road 2,car,2022-02-21 23:19:11
5150,Road 2,car,2022-02-21 13:42:40
5151,Road 2,person,2022-02-21 07:54:56
5152,Road 3,car,2022-02-21 20:11:45
5153,Road 3,cow,2022-02-21 16:18:29
5154,Road 2,cow,2022-02-21 15:59:26
5155,Road 2,person,2022-02-21 11:18:36
5156,Road 3,dog,2022-02-21 19:38:18
5157,Road 3,person,2022-02-21 22:56:51
5158,Road 3,cow,2022-02-21 11:33:10
5159,Road 3,dog,2022-02-21 23:16:42
5160,Road 3,dog,2022-02-21 19:45:30
5161,Road 3,car,2022-02-21 00:55:15
5162,Road 3,car,2022-02-21 06:55:22
5163,Road 2,person,2022-02-21 19:12:50
5164,Road 3,person,2022-02-21 21:04:39
5165,Road 3,person,2022-02-21 15:31:12
5166,Road 3,dog,2022-02-21 05:33:43
5167,Road 1,cow,2022-02-21 09:36:34
5168,Road 3,car,2022-02-21 10:01:28
5169,Road 2,car,2022-02-21 01:10:21
5170,Road 2,person,2022-02-21 09:30:24
5171,Road 3,car,2022-02-21 12:38:54
5172,Road 3,car,2022-02-21 14:38:41
5173,Road 3,person,2022-02-21 13:33:12
5174,Road 3,car,2022-02-21 16:01:18
5175,Road 2,car,2022-02-21 03:57:28
5176,Road 3,cow,2022-02-21 05:00:22
5177,Road 2,cow,2022-02-21 17:52:20
5178,Road 3,person,2022-02-21 02:39:51
5179,Road 3,cow,2022-02-21 04:20:16
5180,Road 3,car,2022-02-21 03:26:53
5181,Road 2,cow,2022-02-21 22:23:12
5182,Road 3,cow,2022-02-21 06:28:57
5183,Road 3,person,2022-02-21 05:55:26
5184,Road 3,car,2022-02-21 11:16:01
5185,Road 3,person,2022-02-21 13:19:02
5186,Road 2,cow,2022-02-21 06:39:38
5187,Road 2,dog,2022-02-21 09:30:01
5188,Road 3,car,2022-02-21 17:56:57
5189,Road 1,dog,2022-02-21 06:24:49
5190,Road 1,person,2022-02-21 01:58:09
5191,Road 3,car,2022-02-21 05:38:34
5192,Road 3,cow,2022-02-21 03:35:40
5193,Road 2,person,2022-02-21 15:22:42
5194,Road 3,car,2022-02-21 15:38:20
5195,Road 3,car,2022-02-21 17:06:32
5196,Road 2,car,2022-02-21 23:02:32
5197,Road 2,cow,2022-02-21 21:11:36
5198,Road 3,person,2022-02-21 06:55:40
5199,Road 1,person,2022-02-21 04:21:39
5200,Road 3,cow,2022-02-22 01:00:39
5201,Road 3,dog,2022-02-22 11:25:24
5202,Road 3,cow,2022-02-22 13:25:54
5203,Road 2,cow,2022-02-22 05:07:25
5204,Road 3,person,2022-02-22 05:49:51
5205,Road 3,person,2022-02-22 22:30:31
5206,Road 1,car,2022-02-22 06:37:09
5207,Road 3,cow,2022-02-22 04:26:52
5208,Road 3,person,2022-02-22 14:58:33
5209,Road 3,cow,2022-02-22 02:09:01
5210,Road 2,car,2022-02-22 12:40:00
5211,Road 3,person,2022-02-22 11:01:27
5212,Road 2,person,2022-02-22 15:50:57
5213,Road 3,person,2022-02-22 22:14:48
5214,Road 1,car,2022-02-22 10:14:45
5215,Road 2,car,2022-02-22 04:19:49
5216,Road 3,car,2022-02-22 17:09:28
5217,Road 2,car,2022-02-22 09:18:12
5218,Road 1,person,2022-02-22 02:45:26
5219,Road 2,car,2022-02-22 20:34:40
5220,Road 1,person,2022-02-22 06:34:54
5221,Road 2,cow,2022-02-22 17:39:01
5222,Road 2,car,2022-02-22 23:04:00
5223,Road 3,person,2022-02-22 15:04:19
5224,Road 3,person,2022-02-22 23:32:02
5225,Road 3,cow,2022-02-22 08:28:41
5226,Road 2,person,2022-02-22 19:45:42
5227,Road 1,car,2022-02-22 08:02:58
5228,Road 2,car,2022-02-22 20:53:22
5229,Road 2,person,2022-02-22 05:08:39
5230,Road 2,person,2022-02-22 03:58:33
5231,Road 3,cow,2022-02-22 06:31:35
5232,Road 2,car,2022-02-22 06:23:52
5233,Road 3,cow,2022-02-22 16:57:30
5234,Road 3,car,2022-02-22 13:50:05
5235,Road 3,dog,2022-02-22 12:50:58
5236,Road 1,cow,2022-02-22 17:11:50
5237,Road 2,cow,2022-02-22 23:43:05
5238,Road 2,person,2022-02-22 18:11:31
5239,Road 2,car,2022-02-22 00:57:51
5240,Road 3,cow,2022-02-22 00:25:59
5241,Road 1,person,2022-02-22 03:16:41
5242,Road 3,car,2022-02-22 14:57:35
5243,Road 2,car,2022-02-22 20:14:00
5244,Road 3,person,2022-02-22 01:59:18
5245,Road 1,dog,2022-02-22 04:24:50
5246,Road 3,cow,2022-02-22 14:28:13
5247,Road 2,person,2022-02-22 14:39:21
5248,Road 2,person,2022-02-22 05:26:30
5249,Road 3,person,2022-02-22 12:38:19
5250,Road 1,car,2022-02-22 18:44:04
5251,Road 2,person,2022-02-22 05:29:19
5252,Road 3,cow,2022-02-22 16:39:09
5253,Road 3,dog,2022-02-22 11:31:07
5254,Road 1,person,2022-02-22 23:17:15
5255,Road 2,dog,2022-02-22 22:32:42
5256,Road 3,car,2022-02-22 17:12:04
5257,Road 3,cow,2022-02-22 13:04:20
5258,Road 2,car,2022-02-22 07:05:10
5259,Road 3,car,2022-02-22 00:41:11
5260,Road 3,dog,2022-02-22 01:02:43
5261,Road 3,car,2022-02-22 16:15:00
5262,Road 1,person,2022-02-22 10:01:53
5263,Road 1,dog,2022-02-22 11:54:48
5264,Road 3,person,2022-02-22 10:38:18
5265,Road 3,cow,2022-02-22 07:28:39
5266,Road 2,dog,2022-02-22 06:16:30
5267,Road 3,car,2022-02-22 15:34:46
5268,Road 3,dog,2022-02-22 23:47:43
5269,Road 3,person,2022-02-22 03:26:52
5270,Road 2,car,2022-02-22 14:03:38
5271,Road 3,dog,2022-02-22 07:41:10
5272,Road 3,cow,2022-02-22 22:35:37
5273,Road 2,person,2022-02-22 09:13:06
5274,Road 2,car,2022-02-22 22:15:31
5275,Road 3,car,2022-02-22 08:31:45
5276,Road 3,car,2022-02-22 02:04:05
5277,Road 1,car,2022-02-22 11:15:59
5278,Road 2,car,2022-02-22 19:02:57
5279,Road 3,person,2022-02-22 20:57:03
5280,Road 2,cow,2022-02-22 08:51:41
5281,Road 3,person,2022-02-22 06:54:52
5282,Road 1,person,2022-02-22 04:40:07
5283,Road 3,cow,2022-02-22 01:31:17
5284,Road 2,dog,2022-02-22 18:19:35
5285,Road 2,person,2022-02-22 19:59:37
5286,Road 2,dog,2022-02-22 03:32:53
5287,Road 3,car,2022-02-22 19:48:37
5288,Road 2,dog,2022-02-22 03:43:40
5289,Road 3,dog,2022-02-22 11:30:03
5290,Road 3,person,2022-02-22 15:17:46
5291,Road 2,car,2022-02-22 11:48:29
5292,Road 2,car,2022-02-22 19:31:09
5293,Road 1,car,2022-02-22 16:38:16
5294,Road 3,person,2022-02-22 22:42:32
5295,Road 2,car,2022-02-22 14:59:17
5296,Road 3,person,2022-02-22 11:11:29
5297,Road 1,cow,2022-02-22 16:07:46
5298,Road 2,person,2022-02-22 21:00:49
5299,Road 3,car,2022-02-22 07:33:27
5300,Road 1,cow,2022-02-23 17:33:09
5301,Road 3,person,2022-02-23 17:58:22
5302,Road 3,cow,2022-02-23 09:19:51
5303,Road 1,car,2022-02-23 09:53:48
5304,Road 2,person,2022-02-23 08:04:09
5305,Road 2,cow,2022-02-23 19:03:18
5306,Road 3,person,2022-02-23 14:44:59
5307,Road 2,person,2022-02-23 11:57:39
5308,Road 3,cow,2022-02-23 11:31:01
5309,Road 2,person,2022-02-23 19:39:49
5310,Road 2,cow,2022-02-23 18:32:58
5311,Road 3,person,2022-02-23 19:52:55
5312,Road 3,car,2022-02-23 15:56:50
5313,Road 2,person,2022-02-23 17:46:56
5314,Road 2,cow,2022-02-23 00:12:19
5315,Road 3,person,2022-02-23 06:32:47
5316,Road 3,cow,2022-02-23 19:52:43
5317,Road 1,person,2022-02-23 06:27:28
5318,Road 3,car,2022-02-23 01:58:08
5319,Road 2,cow,2022-02-23 01:31:33
5320,Road 3,person,2022-02-23 04:27:27
5321,Road 1,car,2022-02-23 00:49:02
5322,Road 2,dog,2022-02-23 22:57:40
5323,Road 2,dog,2022-02-23 12:19:59
5324,Road 3,person,2022-02-23 23:33:49
5325,Road 1,car,2022-02-23 19:49:04
5326,Road 3,dog,2022-02-23 19:13:03
5327,Road 3,cow,2022-02-23 17:34:33
5328,Road 2,person,2022-02-23 07:37:35
5329,Road 2,person,2022-02-23 10:14:52
5330,Road 2,car,2022-02-23 04:19:03
5331,Road 2,dog,2022-02-23 07:15:02
5332,Road 3,person,2022-02-23 14:00:54
5333,Road 3,cow,2022-02-23 06:54:14
5334,Road 1,person,2022-02-23 21:52:37
5335,Road 2,cow,2022-02-23 19:56:34
5336,Road 3,person,2022-02-23 19:28:05
5337,Road 2,person,2022-02-23 08:43:25
5338,Road 3,car,2022-02-23 19:36:53
5339,Road 2,cow,2022-02-23 21:19:20
5340,Road 3,person,2022-02-23 13:13:44
5341,Road 2,cow,2022-02-23 16:11:31
5342,Road 1,car,2022-02-23 13:53:58
5343,Road 3,car,2022-02-23 15:48:15
5344,Road 3,person,2022-02-23 09:04:39
5345,Road 3,person,2022-02-23 00:38:37
5346,Road 3,car,2022-02-23 09:52:08
5347,Road 2,car,2022-02-23 08:09:38
5348,Road 3,dog,2022-02-23 14:08:19
5349,Road 2,dog,2022-02-23 23:29:47
5350,Road 3,cow,2022-02-23 00:16:25
5351,Road 2,person,2022-02-23 06:40:47
5352,Road 3,cow,2022-02-23 09:40:34
5353,Road 3,cow,2022-02-23 16:19:59
5354,Road 3,cow,2022-02-23 15:47:48
5355,Road 3,car,2022-02-23 20:44:10
5356,Road 3,person,2022-02-23 17:01:22
5357,Road 1,car,2022-02-23 13:08:31
5358,Road 1,dog,2022-02-23 09:05:08
5359,Road 2,car,2022-02-23 18:33:01
5360,Road 3,person,2022-02-23 13:30:36
5361,Road 3,cow,2022-02-23 11:14:41
5362,Road 3,car,2022-02-23 12:34:24
5363,Road 3,person,2022-02-23 23:03:53
5364,Road 3,car,2022-02-23 10:28:29
5365,Road 3,dog,2022-02-23 15:43:09
5366,Road 1,person,2022-02-23 19:01:44
5367,Road 1,person,2022-02-23 08:09:07
5368,Road 3,car,2022-02-23 15:19:07
5369,Road 3,car,2022-02-23 12:18:50
5370,Road 1,person,2022-02-23 08:16:27
5371,Road 3,cow,2022-02-23 14:48:18
5372,Road 3,person,2022-02-23 20:34:17
5373,Road 1,dog,2022-02-23 14:28:46
5374,Road 2,cow,2022-02-23 11:22:04
5375,Road 3,car,2022-02-23 06:48:16
5376,Road 3,cow,2022-02-23 00:45:59
5377,Road 3,cow,2022-02-23 02:17:36
5378,Road 3,person,2022-02-23 21:40:15
5379,Road 3,person,2022-02-23 09:42:45
5380,Road 1,car,2022-02-23 23:29:17
5381,Road 2,person,2022-02-23 14:24:27
5382,Road 3,person,2022-02-23 19:42:16
5383,Road 2,car,2022-02-23 17:41:14
5384,Road 2,person,2022-02-23 06:36:36
5385,Road 3,car,2022-02-23 17:22:45
5386,Road 3,cow,2022-02-23 09:03:47
5387,Road 1,person,2022-02-23 10:50:18
5388,Road 3,cow,2022-02-23 18:01:27
5389,Road 3,car,2022-02-23 18:49:21
5390,Road 2,dog,2022-02-23 16:27:00
5391,Road 3,cow,2022-02-23 08:40:53
5392,Road 1,person,2022-02-23 10:53:22
5393,Road 3,car,2022-02-23 04:06:03
5394,Road 1,car,2022-02-23 05:48:22
5395,Road 3,person,2022-02-23 06:15:14
5396,Road 3,dog,2022-02-23 20:15:54
5397,Road 3,cow,2022-02-23 05:21:30
5398,Road 3,person,2022-02-23 21:05:07
5399,Road 2,cow,2022-02-23 23:43:36
5400,Road 3,car,2022-02-24 10:43:44
5401,Road 3,person,2022-02-24 04:03:38
5402,Road 2,person,2022-02-24 04:55:54
5403,Road 3,dog,2022-02-24 10:05:58
5404,Road 3,car,2022-02-24 15:17:44
5405,Road 3,dog,2022-02-24 16:41:21
5406,Road 3,car,2022-02-24 00:34:57
5407,Road 2,cow,2022-02-24 14:18:01
5408,Road 3,person,2022-02-24 15:02:17
5409,Road 2,person,2022-02-24 16:47:22
5410,Road 3,dog,2022-02-24 19:53:05
5411,Road 3,car,2022-02-24 12:31:50
5412,Road 3,car,2022-02-24 15:09:47
5413,Road 3,person,2022-02-24 11:08:34
5414,Road 3,car,2022-02-24 20:43:13
5415,Road 3,dog,2022-02-24 23:13:44
5416,Road 2,cow,2022-02-24 22:57:09
5417,Road 2,car,2022-02-24 13:39:03
5418,Road 2,car,2022-02-24 08:32:30
5419,Road 2,cow,2022-02-24 12:14:48
5420,Road 3,car,2022-02-24 15:49:00
5421,Road 2,person,2022-02-24 13:13:27
5422,Road 3,car,2022-02-24 04:45:31
5423,Road 1,cow,2022-02-24 19:07:37
5424,Road 2,cow,2022-02-24 21:58:31
5425,Road 2,cow,2022-02-24 12:38:18
5426,Road 2,cow,2022-02-24 03:14:28
5427,Road 3,dog,2022-02-24 18:14:23
5428,Road 3,dog,2022-02-24 17:15:53
5429,Road 3,person,2022-02-24 10:50:46
5430,Road 1,cow,2022-02-24 15:19:37
5431,Road 3,dog,2022-02-24 18:57:37
5432,Road 3,person,2022-02-24 13:00:43
5433,Road 2,cow,2022-02-24 19:55:49
5434,Road 1,person,2022-02-24 16:52:54
5435,Road 2,cow,2022-02-24 04:10:57
5436,Road 3,cow,2022-02-24 14:44:07
